recid1,recid,kdstrata,kdorgan,kdloc,kdtk,nama,almt,kota,rt,rw,telp,telp_1,telp_2,telp_3,fax_1,fax_2,fax_3,kode_pos,gate,comp,luas,buka,mode,type_toko,fot,type_harga,type_rak,ls_tanah,ls_jual,ls_disp,ls_gudang,pkp,npwp,skp,tglskp,tutup,kirim,gudang,kont_awal,kont_akhir,cnt_hal,cnt_lt,coc,coc_tiang,end_gond,jmlrak,fldisp,freegdl,prplprm,prmarea,sewa,kurs,umur,namafrc,markup,kpp,personil,ka_toko,as_toko,merchan01,merchan02,merchan03,merchan04,kasir01,kasir02,kasir03,kasir04,kasir05,kasir06,pramu01,pramu02,pramu03,pramu04,pramu05,pramu06,pramu07,pramu08,pramu09,pramu10,pramu11,pramu12,fr_max_cr,fr_begbal,fr_credit,fr_ppn,fr_pay,fr_ppn1,fr_d_cr,fr_d_pay,update,toko,npb,bpb,badan,royal_1,royal_1p,royal_2,royal_2p,royal_3,royal_3p,royal_4,royal_4p,buah,tgl_pkm,jml_km,elpiji,kdlm,trf,upd_dho,upd_dec,upd_aac,fdisp,trf_ho,oto,kdbr,berlaku,compete,npwp_dc,tgl_dc,almt_pjk1,almt_pjk2,almt_pjk3,kode_cid,kd_frc,nppkp,mrchnt,tok24,conv,berlaku_hrg,berlaku_cid,jadwal_conv,flagtoko,hari24,imobile,apka,tidak_hitung_pb,jenis_toko,class_tk,subclass_tk,tgl_aktif_mstore,koneksi_primary,koneksi_secondary,tanggal_primary,tanggal_secondary,domain,dual_screen,start_tgl_berlaku_se,end_tgl_berlaku_se,flag_libur_rutin,jam_buka,jam_tutup,point_cafe,event,periode_awal,periode_akhir,tgl_buka_pointcafe,tgl_tutup_pointcafe,tgl_dis05,kabupaten,setor_bank,nama_bank1,tgl_awal_bank1,tgl_akhir_bank1,nama_bank2,tgl_awal_bank2,tgl_akhir_bank2,tok_perda,tok_tgl_awal_perda,tok_tgl_akhir_perda,tok_pointcaffee_app,tok_drive_thru,almt_toko,almt_pajak,tok_pt_bip,flagtk,markup_igr,tgl_multirates
"","","1131"," ","004220010001","F356","BALARAJA KRESEK - TANGERANG","JL RAYA KRESEK KM.0-3 KP.BARU RT.03 RW.04 KEL.BALARAJA  KEC.BALARAJA"," ","","","","5953740"," "," "," "," "," ","","01","2","181","2003-11-01","1","B","1","1","B","254.63","414","116.72","34.40","Y","02.288.570.1-451.000","02.288.570.1-451.000","","","G026","","2003-06-29","2003-06-29","","","","","","","","","","","25000000","1","60","CV. EVERGREEN","2","P451","19","2011015509"," ","2013030582","2013011162","2012056958","2013168837","2013005908","2013136199","2013207615","2013031825","2013089902","2013031120","2013106466","2013011822","2012060035","2015040764","2012070965","2013124543","2013089870"," "," "," "," "," ","","","","","","","","","2022-08-19","F356","","","F","","","","","","","",""," X X X ","2003-11-01","28","  X X X","","","2005-06-20","2020-08-05","2011-06-14","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0092","02.288.570.1-451.000","","N","NC","2011-08-31","2012-03-13","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F36Z","ISKANDAR MUDA - TANGERANG","JL. CIKAHURIPAN RT. 001 RW. 005           KEL.NEGLASARI KEC. NEGLASARI","TANGERANG","","","","55915122"," "," "," "," "," ","","","2","139","2015-11-01","1","H","1","5","H","174.53","","94.54","40","Y","31.671.098.7-402.001","31.671.098.7-402.001","2015-10-30","","G026","","","","","","","","","","","","","","","1","","CV.AFIFANDI BERMANFAAT","2","P402","12"," ","2013075172","2013073276"," "," "," ","2013102378","2013221859","2012060221","2013096153"," "," ","2013228539","2013082049","2013145498","2015028729","2015017136"," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F36Z","","","F","","","","","","","","","  X X X","2015-11-01","24"," X  X  ","TK25","","","2020-08-06","2011-06-17","2","","N","","2011-03-15"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C8104","31.671.098.7-402.001","","N","NC","2011-11-21","2012-03-23","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F3AB","BANJAR WIJAYA 2 - TANGERANG","RUKO BANJAR WIJAYA B 1/20 RT.03 RW.10     KEL. PORIS PLAWAD INDAH KEC. CIPONDOH","TANGERANG","","","","55715721"," "," "," "," "," ","","","2","85","2011-11-14","1","E","1","1","E","88.53","","78.91","51.49","Y","31.399.067.3-416.000","31.399.067.3-416.000","2011-11-09","","G026","","","","","","","","","","","","","","","1","","CV.ANUGERAH RAMADHAN","2","P416","32","2007006450","2013063097","2012100878","2012060082","2013132041"," ","2013072891","2013072927","2013136242","2013175077","2013045245","2013012719","A201226945","2012066063","2013044778","2013083198","2013103243","2013186597","2013115451","2013146555","2013192737","2012063275","2012063292","2015020900","","","","","","","","","2022-08-19","F3AB","","","T","","","","","","","","","  X X X","2011-11-14","18","  X X X","","","","2020-08-05","","2","","N","","2011-11-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0572","31.399.067.3-416.000","","N","NC","2011-11-14","2012-03-21","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F3TK","TOTAL PERSADA - TANGERANG","PERSADA RAYA BLOK E.1 NO.1 RT.006 RW.007 KEL. GEMBOR KEC. PERIUK","TANGERANG","","","","59712491"," "," "," "," "," ","","","2","125","2017-08-31","1","H","1","1","H","174","","98.05","92.55","Y","82.477.335.2-402.000","82.477.335.2-402.000","2017-08-25","","G026","","","","","","","","","","","","","","","1","","CV.ADI DIAZ PERSADA","2","P402","5","2010016968","2012057886"," "," "," "," ","2013197174"," "," "," "," "," ","2013194315","2013165307"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F3TK","","","T","","","","","","","","","  X X X","2017-08-31","11","       ","","","","2020-08-05","","2","","N","","2017-08-25"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C6982","82.477.335.2-402.000","","N","NC","2017-08-25","2017-08-25","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," ","004080070004","F43A","KS TUBUN - TANGERANG","JL.KS.TUBUN NO.24 RT.001 RW.007           KEL.PASAR BARU KEC.KARAWACI","TANGERANG","","","","55785376"," "," "," "," "," ","","","2","171","2008-09-22","1","H","1","5","H","198","","135","58.44","Y","01.931.045.7-402.001","01.931.045.7-402.001","2008-09-10","","G026","","","","","","","","","","","","","","","1","","CV.SILFI JAYA","2","P402","21","2005006171","2012108443","2013100181","2012031848","2012056979","2012056898","2013205322","2013038461","2013098248","2013080902","2013194328","2012050977","2013097327","2013134838","2013195852","2013022227","2013082056","2013082051","2012055680","2015003791"," "," "," "," ","","","","","","","","","2022-08-19","F43A","","","T","","","","","","","",""," X X X ","2008-09-22","12","  X X X","","","2008-09-11","2020-08-05","2020-01-29","2","","N","","2010-09-18"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C9124","01.931.045.7-402.001","","N","NC","2011-08-31","2012-03-06","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F4BI","KI HAJAR DEWANTORO 2","JL. KIHAJAR DEWANTORO BLOK D2 NO 45 RT.003 RW.003 KEL. GONDRONG KEC. CIPONDOH","TANGERANG","","","","55750308"," "," "," "," "," ","","","2","144","2019-02-21","1","H","1","1","H","151.86","","109.30","122.24","Y","86.073.389.8-416.000","86.073.389.8-416.000","2018-12-21","","G026","","","","","","","","","","","","","","","1","","CV QUALIVA MAKMUR ABADI","2","P416","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F4BI","","","T","","","","","","","","","  X X X","2019-02-21","","       ","","","","2020-07-28","","2","","N","","2019-01-23"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C2409","86.073.389.8-416.000","","N","NC","2019-01-23","2019-01-23","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F4JA","GRAND VIEW KARAWACI","RUKO GRAND VIEW KARAWACI A.01 NO. 01      KEL. KADU KEC. CURUG KAB. TANGERANG"," ","","","","59494482"," "," "," "," "," ","","","2","138","2015-04-30","1","H","1","1","H","174.92","","110.23","104.84","Y","72.666.515.1-451.000","72.666.515.1-451.000","2015-04-21","","G026","","","","","","","","","","","","","","","1","","CV.MITRA PURI","2","P451","14","2012085215","2012030944","2012089222","2013171026","2013098141"," ","2013132000","2013077751","2015012842","2013168865"," "," ","2013133525","2013186200","2015025122","2015009784"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F4JA","","","F","","","","","","","",""," X X X ","2015-04-30","9","       ","","","","2020-08-06","","2","","N","","2015-04-21"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C8029","72.666.515.1-451.000","","N","NC","2015-04-21","2015-04-21","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," ","004220180001","F52N","PONDOK ARUM - TANGERANG","JL M.TOHA KM.22-9 RT.01 RW.01             KEL.BUGEL   KEC.KARAWACI","TANGERANG","","","","5523845"," "," "," "," "," ","","14","2","273","2015-01-01","1","B","1","1","B","403","253.24","200","132.69","Y","71.223.321.2-402.000","71.223.321.2-402.000","2014-12-29","","G026","","","","","","","","","","","","","","","1","","PT.TURREN INTI PRIMATAMA","2","P402","18","2009405684","2012060208","2012060213"," "," "," ","2013098257","2013015163","2013099044","2013146566","2013168859"," ","2013038048","2013142470","2013203913","2013158744","2015019767","2013124695","2013125618","2013071395","2013171415"," "," "," ","","","","","","","","","2022-08-19","F52N","","","F","","","","","","","",""," X X X ","2015-01-01","11","  X X X","F053","","2005-06-20","2020-08-05","2011-06-10","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C8019","71.223.321.2-402.000","","N","NC","2011-08-31","2012-03-03","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," ","004220130002","F588","BINONG PERMAI 2 - TANGERANG","JL.A.YANI NO.15 UTAN KAYU SELATAN MATRAMAN JAKARTA TIMUR"," ","","","","5985034"," "," "," "," "," ","","13","2","116","2005-03-02","1","B","1","5","B","203.71","155.09","109.91","45.45","Y","02.143.862.7-451.004","02.143.862.7-451.004","","","G026","","2005-03-03","2005-03-03","","","","","","","","","","","0","1","0","PT.WAHYU MULTI INDUSTRI","2","P451","16","2012027457","2012030980","2013080446","2013081326","2012060219"," ","2013143618","2013080504","2013125770","2013025562"," "," ","2012068486","2013196435","2013025535","2013190563","2012109566","2013169850"," "," "," "," "," "," ","","","","","","","","","2022-08-19","F588","","","T","","","","","","","","","  X X X","2005-03-02","11","  X X X","","","2007-01-30","2020-08-05","2011-06-15","2","","N","","2009-11-01"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0126","02.143.862.7-007.000","","N","NC","2012-01-17","2012-03-24","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F5CF","REST AREA KM 45 - TANGERANG","JL TOL TANGERANG MERAK KM 45 BALARAJA     RT.12 RW.03 KEL. PABUARAN KEC. JAYANTI"," ","","","","085288947467"," "," "," "," "," ","","","2","90","2019-06-30","1","H","1","1","H","133.56","","70.19","68.71","Y","91.847.935.3-451.000","91.847.935.3-451.000","2019-06-21","","G026","","","","","","","","","","","","","","","1","","CV. SUMBER RIZKI JAYA","2","P451","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F5CF","","","T","","","","","","","",""," X X X ","2019-06-30","","       ","","","","2020-08-05","","2","","N","","2019-06-21"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C2022","91.847.935.3-451.000","","Y","NC","2019-06-21","2019-06-21","","","","","","","","","","","","","","","","","","","","00:00","00:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F5QC","CIPONDOH MAKMUR - TANGERANG","CIPONDOH MAKMUR A-IV NO. 12 RT.001 RW.004 KEL. CIPONDOH KEC. CIPONDOH","TANGERANG","","","","5542370"," "," "," "," "," ","","","2","154","2017-06-14","1","H","1","1","H","213.43","","88.41","45","Y","81.722.766.3-416.000","81.722.766.3-416.000","2017-05-19","","G026","","","","","","","","","","","","","","","1","","CV.KARUNIA","2","P416","6","2006006327"," "," "," "," "," ","2015026339","2013158888","2013099043"," "," "," ","2015007289","2013216621"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F5QC","","","T","","","","","","","","","  X X X","2017-06-14","27","       ","","","","2020-08-05","","2","","N","","2017-05-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C6976","81.722.766.3-416.000","","N","NC","2017-05-19","2017-05-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," ","004220290004","F61L","BUANA GARDENIA - TANGERANG","BUANA GARDENIA RT.07  RW.04 KEL. PINANG   KEC. PINANG","TANGERANG","","","","7315685"," "," "," "," "," ","","","2","154","2008-04-30","1","H","1","5","H","527.86","","111.73","32.62","Y","02.739.595.3-416.000","02.739.595.3-416.000","2008-04-23","","G026","","","","","","","","","","","","","","","1","","CV.CAHAYA ABADI","2","P416","11","2006006320","2012103338","2013011811","2013087794","2013093881"," ","2013184063","2013193034"," "," "," "," ","2013179058","2013151254","2013216610","2013162675"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F61L","","","T","","","","","","","","","  X X X","2008-04-30","43","  X X X","","","","2020-08-05","2011-06-16","2","","N","","2010-04-27"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C7341","02.739.595.3-416.000","","N","NC","2011-12-09","2012-03-22","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F62Q","BLOSSOM CITRA RAYA - TANGERA","BLOSSOM CITRA RAYA RT.06 RW.04            KEL.MEKAR BAKTI KEC.PANONGAN"," ","","","","59642395"," "," "," "," "," ","","","2","121","2011-06-22","1","H","1","5","H","139.54","","107.14","106.91","Y","31.334.110.9-451.000","31.334.110.9-451.000","2011-06-10","","G026","","","","","","","","","","","","","","","1","","CV.JM JAYA MANDIRI","2","P451","17","2012093869","2013063113","2012056989"," "," "," ","2013134818","2013190249","2013125766","2013225423"," "," ","2013044794","2013196232","2013186384","2013211123","2015021786","2013129042","2013066525","2013130434"," "," "," "," ","","","","","","","","","2022-08-19","F62Q","","","T","","","","","","","",""," X X X ","2011-06-22","18","  X X X","","","2011-06-10","2020-08-05","","2","","N","","2011-06-22"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0552","31.334.110.9-451.000","","N","NC","2012-01-17","2012-03-23","","","","","","","","","","","","","","","","","","","","06:00","23:59","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," "," ","F6A4","RAYA MAUK KM 5 - TANGERANG","KP. CADAS RT. 002 RW. 002 KEL. KARET KEC. SEPATAN"," ","","",""," "," "," "," "," "," ","","","2","180","2020-04-08","1","H","1","1","H","343.64","","111.46","37.93","Y","93.455.055.9-418.000","93.455.055.9-418.000","2020-03-17","","G026","","","","","","","","","","","","","","","1","","CV. NEKITA CADAS","2","P418","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F6A4","","","T","","","","","","","","","  X X X","2020-04-08","","       ","","","","2020-08-05","2020-04-07","2","","N","","2020-03-17"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C2175","93.455.055.9-418.000","","N","NC","2020-03-17","2020-03-17","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," ","004220130002","F712","VILLA PERMATA - TANGERANG","VILLA PERMATA B.16/7 LIPPO KARAWACI       KEL.BINONG  KEC. CURUG"," ","","","","5918001"," "," "," "," "," ","","20","2","143","2005-06-24","1","G","1","5","G","176.86","206.06","105.54","108.07","Y","02.464.726.5-451.000","02.464.726.5-451.000","","","G026","","2005-06-24","2005-06-24","","","","","","","","","","","0","1","60","CV.REVITA MULIA","2","P451","13","2013015134","2013071426","2013021644"," "," "," ","2013091976","2012068191","2013070887","2013168870"," "," ","2013097333","2015025104","2013098142","2013070015","2013133499"," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F712","","","T","","","","","","","","","  X X X","2005-06-24","15","  X X X","","","2006-02-06","2020-08-05","2011-06-15","2","","N","","2010-05-11"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C0076","02.464.726.5-451.000","","N","NC","2011-08-31","2012-03-25","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
"","","1131"," ","004220060001","F71L","BUMI KARAWACI BARU - TANGERA","PRAMBANAN NO.130 &132 CIBODASBARU CIBODAS KEL. UWNG JAYA KEC. CIBODAS","TANGERANG","","","","5916387"," "," "," "," "," ","","01","2","208","2008-06-01","1","B","1","1","B","260","144","143","44.03","Y","02.746.431.2-402.000","02.746.431.2-402.000","2008-05-12","","G026","","","","","","","","","","","","","","","1","","CV.AJ3 WIBOWO","2","P402","21","2012026942","2012086844","2012098017","2012092846","2012072286","2013014637","2013056493","2013178779","2013188595","2013211306","2015035606","2013192758","2012066070","2013055106","2013105459","2013042681"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","F71L","","","T","","","","","","","","","  X X X","2008-06-01","13","  X X X","F269","","2006-02-06","2020-08-05","2011-06-15","2","","N","","2010-06-04"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","C4123","02.746.431.2-402.000","","N","NC","2011-08-31","2012-03-10","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","","","2020-09-01","","","","","","","","","","","","","","#","","","SMN=15000, SMX=70000","","2022-08-29"
