FMRCID|FMJKON|FMKPLU|FMBPLU|FMNKON|FMSATN|PLUMD1|PLUMD2|FLAGKM|JENIS_OLAHAN|FLAGPROD|PRIORITAS
1|A|20074271|20110495|200|ML      |20074271|20110495|N|||0
1|A|20074272|20110495|100|ML      |20074272|20110495|N|||0
1|A|20074272|20110494|150|GR      |20074272|20110494|N|||0
1|A|20074269|20110495|200|ML      |20074269|20110495|N|||0
1|A|20074269|20110496|19|ML      |20074269|20110496|N|||0
1|A|20068995|20073642|80|ml      |20068995|20073642|N|||0
1|A|20068995|20119285|1|pcs     |20068995|20119285|N|||0
1|A|20122238|10000019|1|1       |20122238|10000019|N|||0
1|A|20069010|20069608|1|pcs     |20069010|20069608|N|||0
1|A|20113363|20113631|1|PCS     |20113363|20113631|N|||0
1|A|20069013|20069608|1|PCS     |20069013|20069608|N|||0
1|A|20113364|20115037|1|PCS     |20113364|20115037|N|||0
1|A|20069014|20069608|1|pcs     |20069014|20069608|N|||0
1|A|20089518|20089522|18|GRAM    |20089518|20089522|N|||0
1|A|20089518|20073642|100|ML      |20089518|20073642|N|||0
1|A|20089518|20069777|1|PCS     |20089518|20069777|N|||0
1|A|20089518|20069690|1|PCS     |20089518|20069690|N|||0
1|A|20123049|20122579|0|pcs     |20123049|20122579|N|||0
1|A|20119618|20069644|14|gr      |20119618|20069644|N|||0
1|A|20096791|20082341|21|GR      |20096791|20082341|N|||0
1|A|20113168|20069608|1|pcs     |20113168|20069608|N|||0
1|A|20082342|20073642|85|GRAM    |20082342|20073642|N|||0
1|A|20123053|20069664|-1|ml      |20123053|20069664|N|||0
1|A|20123053|20111188|1|ml      |20123053|20111188|N|||0
1|A|20082342|20069644|20|GRAM    |20082342|20069644|N|||0
1|A|20072105|20069608|1|pcs     |20072105|20069608|N|||0
1|A|20074245|20069608|1|pcs     |20074245|20069608|N|||0
1|A|20082342|20069026|20|GRAM    |20082342|20069026|N|||0
1|A|20082342|20069015|20|GRAM    |20082342|20069015|N|||0
1|A|20074247|20073642|67|ML      |20074247|20073642|N|||0
1|A|20079739|20040898|12|gram    |20079739|20040898|N|||0
1|A|20079739|20103792|11|GRAM    |20079739|20103792|N|||0
1|A|20085981|20073642|67|ML      |20085981|20073642|N|||0
1|A|20099873|20069608|1|PCS     |20099873|20069608|N|||0
1|A|20099875|20069608|1|PCS     |20099875|20069608|N|||0
1|A|20122238|20122239|250|ml      |20122238|20122239|N|||0
1|A|20072105|20122579|0|PCS     |20072105|20122579|N|||0
1|A|20110799|20122594|1|PCS     |20110799|20122594|N|||0
1|A|20115650|20122592|1|PCS     |20115650|20122592|N|||0
1|A|20115651|20122595|1|PCS     |20115651|20122595|N|||0
1|A|20074276|20040895|24|GR      |20074276|20040895|N|||0
1|A|20074272|20040895|20|GR      |20074272|20040895|N|||0
1|A|20074269|20040895|20|GR      |20074269|20040895|N|||0
1|A|20074270|20040895|20|GR      |20074270|20040895|N|||0
1|A|20101469|20040895|20|GR      |20101469|20040895|N|||0
1|A|20101470|20040895|20|GR      |20101470|20040895|N|||0
1|A|20084112|20040895|20|gram    |20084112|20040895|N|||0
1|A|20122586|20088175|1||20122586|20088175|N|||0
1|A|20122586|20115340|2||20122586|20115340|N|||0
1|A|20122586|20122582|1||20122586|20122582|N|||0
1|A|20113538|20040895|20|gram    |20113538|20040895|N|||0
1|A|20113539|20040895|20|gram    |20113539|20040895|N|||0
1|A|20119610|20040895|20|gr      |20119610|20040895|N|||0
1|A|20119612|20040895|20|gr      |20119612|20040895|N|||0
1|A|20110799|20122594|2|PCS     |20110799|20122594|N|||0
1|A|20115650|20122592|2|PCS     |20115650|20122592|N|||0
1|A|20115651|20122595|2|PCS     |20115651|20122595|N|||0
1|A|20069009|20069608|1|pcs     |20069009|20069608|N|||0
1|A|20069011|20069608|1|pcs     |20069011|20069608|N|||0
1|A|20085281|20069608|1|pcs     |20085281|20069608|N|||0
1|A|20085284|20069608|1|pcs     |20085284|20069608|N|||0
1|A|20069012|20069608|1|pcs     |20069012|20069608|N|||0
1|A|20099879|20069608|1|PCS     |20099879|20069608|N|||0
1|A|20099881|20069608|1|PCS     |20099881|20069608|N|||0
1|A|20099885|20069608|1|PCS     |20099885|20069608|N|||0
1|A|20099883|20069608|1|PCS     |20099883|20069608|N|||0
1|A|20119613|20084115|10|ml      |20119613|20084115|N|||0
1|A|20109837|20084115|5|ML      |20109837|20084115|N|||0
1|A|20099190|20096568|1|PCS     |20099190|20096568|N|||0
1|A|20123823|20113630|1|PCS     |20123823|20113630|N|||0
1|A|20068997|20069031|30|gram    |20068997|20069031|N|||0
1|A|20068998|20069030|40|gram    |20068998|20069030|N|||0
1|A|20069606|20069667|165|ML      |20069606|20069667|N|||0
1|A|20069606|20069666|10|ML      |20069606|20069666|N|||0
1|A|20069646|20069666|200|ML      |20069646|20069666|N|||0
1|A|20074270|20054749|1|PCS     |20074270|20054749|N|||0
1|A|20074272|20054749|1|PCS     |20074272|20054749|N|||0
1|A|20074273|20054749|1|PCS     |20074273|20054749|N|||0
1|A|20074274|20054749|1|PCS     |20074274|20054749|N|||0
1|A|20074275|20054749|1|PCS     |20074275|20054749|N|||0
1|A|20074276|20054749|1|PCS     |20074276|20054749|N|||0
1|A|20089832|20071970|20|ML      |20089832|20071970|N|||0
1|A|20087088|20069611|30|gram    |20087088|20069611|N|||0
1|A|20076986|20069019|1|PCS     |20076986|20069019|N|||0
1|A|20077524|20069020|90|GRAM    |20077524|20069020|N|||0
1|A|20080342|20080366|20|ML      |20080342|20080366|N|||0
1|A|20080342|20080344|1|PCS     |20080342|20080344|N|||0
1|A|20080342|20033717|1|PCS     |20080342|20033717|N|||0
1|A|20083939|20083369|20|GRAM    |20083939|20083369|N|||0
1|A|20083940|20083369|20|GRAM    |20083940|20083369|N|||0
1|A|20083941|20083369|20|GRAM    |20083941|20083369|N|||0
1|A|20090166|20069023|20|GRAM    |20090166|20069023|N|||0
1|A|20090166|20090162|200|ML      |20090166|20090162|N|||0
1|A|20090163|20090159|200|ML      |20090163|20090159|N|||0
1|A|20090164|20090160|200|ML      |20090164|20090160|N|||0
1|A|20090165|20090161|200|ML      |20090165|20090161|N|||0
1|A|20075779|20075778|200|ML      |20075779|20075778|N|||0
1|A|20076298|20080366|20|ML      |20076298|20080366|N|||0
1|A|20081446|20080366|20|GRM     |20081446|20080366|N|||0
1|A|20092446|20069643|225|ML      |20092446|20069643|N|||0
1|A|20068999|20092877|1|pcs     |20068999|20092877|N|||0
1|A|20068999|20069776|1|pcs     |20068999|20069776|N|||0
1|A|20082183|20093731|0||20082183|20093731|N|||0
1|A|20085263|20069777|1|PCS     |20085263|20069777|N|||0
1|A|20088164|20069690|1|PCS     |20088164|20069690|N|||0
1|A|20089507|20069690|1|PCS     |20089507|20069690|N|||0
1|A|20094647|20069027|12|GRAM    |20094647|20069027|N|||0
1|A|20094647|20082341|25|GRAM    |20094647|20082341|N|||0
1|A|20094648|20069025|20|ML      |20094648|20069025|N|||0
1|A|20094648|20069027|12|GRAM    |20094648|20069027|N|||0
1|A|20094649|20069025|20|ML      |20094649|20069025|N|||0
1|A|20094649|20069027|12|GRAM    |20094649|20069027|N|||0
1|A|20094650|20069027|12|GRAM    |20094650|20069027|N|||0
1|A|20068999|20070619|130|ML      |20068999|20070619|N|||0
1|A|20069000|20070619|130|ML      |20069000|20070619|N|||0
1|A|20070437|20070619|130|ML      |20070437|20070619|N|||0
1|A|20079190|20070619|130|ML      |20079190|20070619|N|||0
1|A|20101485|20096249|1|PCS     |20101485|20096249|N|||0
1|A|20101486|20096249|1|PCS     |20101486|20096249|N|||0
1|A|20099883|20101812|1|pcs     |20099883|20101812|N|||0
1|A|20099885|20101811|1|pcs     |20099885|20101811|N|||0
1|A|20099886|20101812|1|pcs     |20099886|20101812|N|||0
1|A|20074270|20069028|150|ML      |20074270|20069028|N|||0
1|A|20074270|20069643|100|GR      |20074270|20069643|N|||0
1|A|20101470|20040898|6|gr      |20101470|20040898|N|||0
1|A|20101470|20069028|150|ML      |20101470|20069028|N|||0
1|A|20101470|20069643|100|GR      |20101470|20069643|N|||0
1|A|20101484|20069028|200|ML      |20101484|20069028|N|||0
1|A|20101484|20069643|100|GR      |20101484|20069643|N|||0
1|A|20113364|20117227|1|PCS     |20113364|20117227|N|||0
1|A|20109825|20069028|100|ml      |20109825|20069028|N|||0
1|A|20109844|20069028|100|ml      |20109844|20069028|N|||0
1|A|20098978|20098979|1|PCS     |20098978|20098979|N|||0
1|A|20098979|20098978|1|PCS     |20098979|20098978|N|||0
1|A|20082188|20082181|1|PCS     |20082188|20082181|N|||0
1|A|20082188|20082182|1|PCS     |20082188|20082182|N|||0
1|A|20082186|20082182|1|PCS     |20082186|20082182|N|||0
1|A|20082186|20082179|1|PCS     |20082186|20082179|N|||0
1|A|20082187|20082182|1|PCS     |20082187|20082182|N|||0
1|A|20082187|20082180|1|PCS     |20082187|20082180|N|||0
1|A|20082185|20082182|1|PCS     |20082185|20082182|N|||0
1|A|20082185|20082178|1|PCS     |20082185|20082178|N|||0
1|A|20082939|20082938|1|PCS     |20082939|20082938|N|||0
1|A|20082939|20082182|1|PCS     |20082939|20082182|N|||0
1|A|20080341|20080366|20|GRAM    |20080341|20080366|N|||0
1|A|20090027|20090010|2|gram    |20090027|20090010|N|||0
1|A|20069004|20069020|50|gr      |20069004|20069020|N|||0
1|A|20090026|20090010|2|gram    |20090026|20090010|N|||0
1|A|20036442|10021010|19|gram    |20036442|10021010|N|||0
1|A|20036442|20040893|15|gram    |20036442|20040893|N|||0
1|A|20036443|10021010|2|gram    |20036443|10021010|N|||0
1|A|20036443|20040893|15|gram    |20036443|20040893|N|||0
1|A|20036444|10003453|17|gram    |20036444|10003453|N|||0
1|A|20036444|10021010|23|gram    |20036444|10021010|N|||0
1|A|20036444|20040893|15|gram    |20036444|20040893|N|||0
1|A|20036445|10003453|12|gram    |20036445|10003453|N|||0
1|A|20036445|10021010|12|gram    |20036445|10021010|N|||0
1|A|20036445|20040893|15|gram    |20036445|20040893|N|||0
1|A|20036446|10003453|14|gram    |20036446|10003453|N|||0
1|A|20036446|10021010|22|gram    |20036446|10021010|N|||0
1|A|20036446|20040893|15|gram    |20036446|20040893|N|||0
1|A|20036446|20040894|15|gram    |20036446|20040894|N|||0
1|A|20036447|20040894|39|gram    |20036447|20040894|N|||0
1|A|20036448|10003453|25|gram    |20036448|10003453|N|||0
1|A|20036448|20040894|34|gram    |20036448|20040894|N|||0
1|A|20040148|10003453|17|gram    |20040148|10003453|N|||0
1|A|20040148|10021010|2|gram    |20040148|10021010|N|||0
1|A|20040148|20040893|15|gram    |20040148|20040893|N|||0
1|A|20040149|10003453|12|gram    |20040149|10003453|N|||0
1|A|20040149|10021010|25.1|gram    |20040149|10021010|N|||0
1|A|20040149|20040893|15|gram    |20040149|20040893|N|||0
1|A|20010460|20040961|41.4|gram    |20010460|20040961|N|||0
1|A|20068998|20069028|200|ml      |20068998|20069028|N|||0
1|A|20068996|20069028|200|ml      |20068996|20069028|N|||0
1|A|20068997|20069028|200|ml      |20068997|20069028|N|||0
1|A|20036443|20054749|2|PCS     |20036443|20054749|N|||0
1|A|20068995|20069028|200|ml      |20068995|20069028|N|||0
1|A|20069014|20069029|30|gram    |20069014|20069029|N|||0
1|A|20056045|20056045|1|PCS     |20056045|20056045|N|||0
1|A|20068993|20069029|30|gram    |20068993|20069029|N|||0
1|A|20061268|20061255|30|gram    |20061268|20061255|N|||0
1|A|20061267|20061264|30|gram    |20061267|20061264|N|||0
1|A|20064321|20064323|30|gram    |20064321|20064323|N|||0
1|A|20061269|20061255|15|gram    |20061269|20061255|N|||0
1|A|20061269|20061264|15|gram    |20061269|20061264|N|||0
1|A|20062675|20062674|30|gram    |20062675|20062674|N|||0
1|A|20063286|20061255|30|gram    |20063286|20061255|N|||0
1|A|20064322|20061264|15|gram    |20064322|20061264|N|||0
1|A|20064322|20064323|15|gram    |20064322|20064323|N|||0
1|A|20062676|20061255|15|gram    |20062676|20061255|N|||0
1|A|20062676|20062674|15|gram    |20062676|20062674|N|||0
1|A|20065415|20065414|30|PCS     |20065415|20065414|N|||0
1|A|20065351|20061255|15|pcs     |20065351|20061255|N|||0
1|A|20065351|20064323|15|pcs     |20065351|20064323|N|||0
1|A|20068987|20069020|75|gram    |20068987|20069020|N|||0
1|A|20069009|20069028|250|ml      |20069009|20069028|N|||0
1|A|20068989|20069028|250|ml      |20068989|20069028|N|||0
1|A|20068989|20069029|16|gram    |20068989|20069029|N|||0
1|A|20089516|20069608|1|PCS     |20089516|20069608|N|||0
1|A|20109811|20069608|-1|pcs     |20109811|20069608|N|||0
1|A|20109816|20069608|-1|pcs     |20109816|20069608|N|||0
1|A|20109825|20069608|-1|pcs     |20109825|20069608|N|||0
1|A|20109840|20069608|-1|pcs     |20109840|20069608|N|||0
1|A|20109844|20069608|-1|pcs     |20109844|20069608|N|||0
1|A|20109847|20069608|-1|pcs     |20109847|20069608|N|||0
1|A|20109849|20069608|-1|PCS     |20109849|20069608|N|||0
1|A|20109854|20069608|-1|PCS     |20109854|20069608|N|||0
1|A|20109856|20069608|-1|pcs     |20109856|20069608|N|||0
1|A|20109861|20069608|-1|pcs     |20109861|20069608|N|||0
1|A|20111897|20069608|1|pcs     |20111897|20069608|N|||0
1|A|20124167|20124166|2|PCS     |20124167|20124166|N|||0
1|A|20119614|20069018|3|pcs     |20119614|20069018|N|||0
1|A|20123084|20069018|1|pcs     |20123084|20069018|N|||0
1|A|20053872|20040898|14|GRAM    |20053872|20040898|N|||0
1|A|20068548|20115098|155|ml      |20068548|20115098|N|||0
1|A|20099884|20099884|1|PCS     |20099884|20099884|N|||0
1|A|20068992|20068992|1|PCS     |20068992|20068992|N|||0
1|A|20115322|20115341|0||20115322|20115341|N|||0
1|A|20113362|20113631|1|PCS     |20113362|20113631|N|||0
1|A|20113361|20113631|1|PCS     |20113361|20113631|N|||0
1|A|20113361|20115037|2|PCS     |20113361|20115037|N|||0
1|A|20113362|20115037|2|PCS     |20113362|20115037|N|||0
1|A|20089518|20040898|12|gr      |20089518|20040898|N|||0
1|A|20113363|20115037|2|PCS     |20113363|20115037|N|||0
1|A|20113364|20113631|1|PCS     |20113364|20113631|N|||0
1|A|20082342|20040898|12|gr      |20082342|20040898|N|||0
1|A|20079739|20122579|0|PCS     |20079739|20122579|N|||0
1|A|20103704|20069608|1|PCS     |20103704|20069608|N|||0
1|A|20123047|20106233|1|pcs     |20123047|20106233|N|||0
1|A|20068548|20040896|23|gram    |20068548|20040896|N|||0
1|A|20094532|20093524|49|GR      |20094532|20093524|N|||0
1|A|20094532|20115098|139|ml      |20094532|20115098|N|||0
1|A|20094533|20093524|49|GR      |20094533|20093524|N|||0
1|A|20068987|20069643|50|gram    |20068987|20069643|N|||0
1|A|20068988|20069643|50|gram    |20068988|20069643|N|||0
1|A|20068989|20069643|50|gram    |20068989|20069643|N|||0
1|A|20068990|20069643|50|gram    |20068990|20069643|N|||0
1|A|20068992|20069643|50|gram    |20068992|20069643|N|||0
1|A|20068991|20069643|50|gram    |20068991|20069643|N|||0
1|A|20068993|20069643|50|gram    |20068993|20069643|N|||0
1|A|20068995|20069643|50|gram    |20068995|20069643|N|||0
1|A|20068997|20069643|50|gram    |20068997|20069643|N|||0
1|A|20068996|20069643|50|gram    |20068996|20069643|N|||0
1|A|20068998|20069643|50|gram    |20068998|20069643|N|||0
1|A|20068999|20069643|50|gram    |20068999|20069643|N|||0
1|A|20069000|20069643|50|gram    |20069000|20069643|N|||0
1|A|20068994|20069643|50|gram    |20068994|20069643|N|||0
1|A|20070436|20069643|50|ML      |20070436|20069643|N|||0
1|A|20070437|20069643|50|ML      |20070437|20069643|N|||0
1|A|20070438|20069643|50|ML      |20070438|20069643|N|||0
1|A|20070439|20069643|50|GRAM    |20070439|20069643|N|||0
1|A|20070440|20069643|50|GR      |20070440|20069643|N|||0
1|A|20071969|20069643|50|gr      |20071969|20069643|N|||0
1|A|20074085|20069727|200|ML      |20074085|20069727|N|||0
1|A|20074084|20069727|200|ML      |20074084|20069727|N|||0
1|A|20074269|20054749|1|PCS     |20074269|20054749|N|||0
1|A|20074277|20054749|1|PCS     |20074277|20054749|N|||0
1|A|20074282|20054749|1|PCS     |20074282|20054749|N|||0
1|A|20082183|20082182|1|PCS     |20082183|20082182|N|||0
1|A|20082183|20082176|1|PCS     |20082183|20082176|N|||0
1|A|20082184|20082182|1|PCS     |20082184|20082182|N|||0
1|A|20082184|20082177|1|PCS     |20082184|20082177|N|||0
1|A|20068548|20054749|2|pcs     |20068548|20054749|N|||0
1|A|20053877|20040895|20|GRAM    |20053877|20040895|N|||0
1|A|20053877|20040896|20|GRAM    |20053877|20040896|N|||0
1|A|20053877|20040898|20|GRAM    |20053877|20040898|N|||0
1|A|20068549|20115098|200|ml      |20068549|20115098|N|||0
1|A|20053878|20115098|200|ml      |20053878|20115098|N|||0
1|A|20089508|20069608|1|PCS     |20089508|20069608|N|||0
1|A|20109810|20069608|-1|pcs     |20109810|20069608|N|||0
1|A|20068545|20040895|19|gram    |20068545|20040895|N|||0
1|A|20053877|20040898|15|GRAM    |20053877|20040898|N|||0
1|A|20094533|20115098|139|ml      |20094533|20115098|N|||0
1|A|20053875|20040896|35|GRAM    |20053875|20040896|N|||0
1|A|20053875|20115098|145|ml      |20053875|20115098|N|||0
1|A|20068545|20040895|19|gram    |20068545|20040895|N|||0
1|A|20068541|20040895|15|gram    |20068541|20040895|N|||0
1|A|20053870|20040895|15|GRAM    |20053870|20040895|N|||0
1|A|20068543|20040895|15|gram    |20068543|20040895|N|||0
1|A|20068543|20040898|14|gram    |20068543|20040898|N|||0
1|A|20053872|20040895|15|GRAM    |20053872|20040895|N|||0
1|A|20053872|20040898|14|GRAM    |20053872|20040898|N|||0
1|A|20068548|20040895|15|gram    |20068548|20040895|N|||0
1|A|20068548|20040896|23|gram    |20068548|20040896|N|||0
1|A|20068548|20040898|15|gram    |20068548|20040898|N|||0
1|A|20053877|20040895|15|GRAM    |20053877|20040895|N|||0
1|A|20053877|20040896|23|GRAM    |20053877|20040896|N|||0
1|A|20053877|20040898|15|GRAM    |20053877|20040898|N|||0
1|A|20068546|20040896|53|gram    |20068546|20040896|N|||0
1|A|20053875|20040896|53|GRAM    |20053875|20040896|N|||0
1|A|20089523|20100830|18|GRAM    |20089523|20100830|N|||0
1|A|20063339|20120589|1|PCS     |20063339|20120589|N|||0
1|A|20115138|20118295|1|PCS     |20115138|20118295|N|||0
1|A|20113364|20107657|1|PCS     |20113364|20107657|N|||0
1|A|20121795|20107657|1|PCS     |20121795|20107657|N|||0
1|A|20117288|20107657|1|PCS     |20117288|20107657|N|||0
1|A|20074271|20040895|20|GR      |20074271|20040895|N|||0
1|A|20124300|20106233|1|pcs     |20124300|20106233|N|||0
1|A|20089512|20069608|1|PCS     |20089512|20069608|N|||0
1|A|20068546|20040896|35|gram    |20068546|20040896|N|||0
1|A|20068548|20040896|15|gram    |20068548|20040896|N|||0
1|A|20053877|20040896|15|GRAM    |20053877|20040896|N|||0
1|A|20053877|20115098|195|ml      |20053877|20115098|N|||0
1|A|20094532|20093524|40|GR      |20094532|20093524|N|||0
1|A|20094532|20040898|10|GR      |20094532|20040898|N|||0
1|A|20124301|20122824|0|PCS     |20124301|20122824|N|||0
1|A|20122589|20088175|2|PCS     |20122589|20088175|N|||0
1|A|20122589|20115340|1|PCS     |20122589|20115340|N|||0
1|A|20122588|20119398|1|PCS     |20122588|20119398|N|||0
1|A|20096329|20069644|0|gram    |20096329|20069644|N|||0
1|A|20115978|20069607|1|pcs     |20115978|20069607|N|||0
1|A|20115978|20069644|0|ml      |20115978|20069644|N|||0
1|A|20115978|20095499|18|gram    |20115978|20095499|N|||0
1|A|20115979|20069644|0|nl      |20115979|20069644|N|||0
1|A|20112871|20103277|50|gram    |20112871|20103277|N|||0
1|A|20068997|20073642|67|ml      |20068997|20073642|N|||0
1|A|20068998|20073642|67|ml      |20068998|20073642|N|||0
1|A|20069006|20069608|1|pcs     |20069006|20069608|N|||0
1|A|20112872|20115098|200|ml      |20112872|20115098|N|||0
1|A|20069007|20069608|1|pcs     |20069007|20069608|N|||0
1|A|20069008|20069608|1|pcs     |20069008|20069608|N|||0
1|A|20090166|20106878|0|pcs     |20090166|20106878|N|||0
1|A|20120216|20112384|40|ML      |20120216|20112384|N|||0
1|A|20123328|20123298|1|PCS     |20123328|20123298|N|||0
